customer_id,credit_limit,age,debt_ratio,monthly_income,num_open_credit_lines,num_real_estate_loans,num_dependents,weighted_late_score,utilisation_ratio,income_band,dependents_income_ratio,target
70950,10988.34,41,0.379164,4565.09,11,1,4,2,3.5e-05,2,0.000876,0
70951,870.6,61,0.294523,3687.41,7,1,0,1,0.000338,2,0.0,0
70952,12252.17,45,0.092473,6474.39,16,1,1,1,8e-06,3,0.000154,0
70953,13038.17,42,0.3983,4864.49,4,2,1,3,3.1e-05,2,0.000206,0
70954,54985.81,24,0.291854,10771.92,10,1,0,0,5e-06,3,0.0,0
70955,25945.43,25,0.415536,12225.84,16,3,0,5,1.6e-05,3,0.0,0
70956,17203.35,37,0.753822,2049.14,9,1,0,0,4.4e-05,2,0.0,0
70957,72866.95,36,0.386891,4033.65,15,3,0,0,5e-06,2,0.0,0
70958,26277.28,56,0.241306,21275.99,2,1,2,2,9e-06,3,9.4e-05,0
70959,12912.82,46,0.417481,6834.33,1,1,2,0,3.2e-05,3,0.000293,0
70960,6706.86,28,0.253925,8085.66,4,1,0,2,3.8e-05,3,0.0,0
70961,15381.18,56,0.527031,5869.8,1,2,2,2,3.4e-05,2,0.000341,0
70962,8079.78,72,0.330524,5824.31,1,2,4,0,4.1e-05,2,0.000687,0
70963,18451.63,67,0.289843,1199.35,18,0,2,0,1.6e-05,1,0.001668,0
70964,20012.49,74,0.55553,6908.52,7,1,1,3,2.8e-05,3,0.000145,0
70965,74423.11,47,0.748643,12533.18,0,1,3,2,1e-05,3,0.000239,0
70966,55448.33,41,0.065204,2479.51,4,2,0,1,1e-06,2,0.0,0
70967,20822.41,24,0.561686,3062.17,6,2,4,0,2.7e-05,2,0.001306,0
70968,29564.57,58,0.83554,4588.12,3,3,3,0,2.8e-05,2,0.000654,0
70969,3769.92,45,0.856896,1804.09,15,1,0,1,0.000227,1,0.0,0
70970,59964.13,55,0.235002,3834.91,5,3,0,1,4e-06,2,0.0,0
70971,19556.83,37,0.159084,2388.17,10,2,2,0,8e-06,2,0.000837,0
70972,29616.52,30,0.253024,6473.07,0,3,1,1,9e-06,3,0.000154,0
70973,16346.54,58,0.126626,5475.19,1,0,1,0,8e-06,2,0.000183,0
70974,17501.04,42,0.211104,4913.12,2,3,4,2,1.2e-05,2,0.000814,0
70975,4966.18,50,0.463671,3713.93,5,2,0,2,9.3e-05,2,0.0,0
70976,119011.72,73,0.514772,5151.3,3,3,2,1,4e-06,2,0.000388,0
70977,13555.08,36,0.03609,4913.12,11,1,3,0,3e-06,2,0.000611,0
70978,5336.38,28,0.322339,3489.42,15,1,3,0,6e-05,2,0.00086,0
70979,34068.16,59,0.321268,5043.64,3,1,1,1,9e-06,2,0.000198,0
70980,12994.01,52,0.23795,11261.66,19,0,3,3,1.8e-05,3,0.000266,0
70981,11305.21,43,0.678961,4913.12,8,1,0,2,6e-05,2,0.0,1
70982,29688.85,53,0.154283,4913.12,7,1,2,1,5e-06,2,0.000407,0
70983,5477.88,70,0.292506,4169.91,3,2,4,0,5.3e-05,2,0.000959,0
70984,13209.37,30,0.114497,14691.29,8,0,1,3,9e-06,3,6.8e-05,0
70985,6629.97,63,0.212402,1007.36,14,3,0,0,3.2e-05,1,0.0,0
70986,38177.63,50,0.353275,3154.6,0,0,3,2,9e-06,2,0.000951,0
70987,24421.16,64,0.240207,5606.46,3,0,1,1,1e-05,2,0.000178,0
70988,46996.27,70,0.179874,4913.12,4,3,2,0,4e-06,2,0.000407,0
70989,85017.24,30,0.524308,7956.0,16,3,3,0,6e-06,3,0.000377,0
70990,40968.58,28,0.400869,4499.27,18,3,0,0,1e-05,2,0.0,0
70991,32431.92,22,0.98677,10710.09,16,3,0,1,3e-05,3,0.0,0
70992,14414.13,32,0.281725,7850.63,8,1,0,0,2e-05,3,0.0,0
70993,25287.63,40,0.403283,4913.12,11,3,0,0,1.6e-05,2,0.0,0
70994,31190.52,35,0.484649,9942.89,14,3,0,1,1.6e-05,3,0.0,0
70995,17240.02,65,0.11792,6083.99,17,3,1,0,7e-06,3,0.000164,0
70996,50596.37,61,0.1531,7387.76,8,1,0,0,3e-06,3,0.0,0
70997,49739.35,40,0.151569,11364.38,1,2,2,0,3e-06,3,0.000176,0
70998,12659.63,52,0.21535,1702.01,1,3,1,0,1.7e-05,1,0.000588,0
70999,33290.05,38,0.791683,1818.61,0,2,0,1,2.4e-05,1,0.0,0
71000,194849.71,48,0.119781,6752.38,15,1,0,1,1e-06,3,0.0,0
71001,13388.37,37,0.083498,1131.97,9,2,0,0,6e-06,1,0.0,0
71002,19628.2,63,0.737326,4448.66,3,3,1,2,3.8e-05,2,0.000225,0
71003,33482.51,34,0.123724,5483.33,19,1,1,0,4e-06,2,0.000182,0
71004,16630.3,73,0.348213,3877.95,16,0,2,3,2.1e-05,2,0.000516,0
71005,16986.02,71,0.118436,9996.2,6,1,2,0,7e-06,3,0.0002,0
71006,57737.19,32,0.468361,5519.74,12,2,3,0,8e-06,2,0.000544,0
71007,25337.49,52,0.398843,21129.25,1,3,1,2,1.6e-05,3,4.7e-05,0
71008,16751.21,65,0.120576,2482.45,13,2,0,2,7e-06,2,0.0,0
71009,64684.67,66,0.625291,7724.89,1,0,1,0,1e-05,3,0.000129,0
71010,21736.22,41,0.112438,7497.51,18,1,1,0,5e-06,3,0.000133,0
71011,46428.77,51,0.113258,4424.76,6,1,1,0,2e-06,2,0.000226,0
71012,13944.54,29,0.070083,6546.55,9,0,0,0,5e-06,3,0.0,0
71013,38051.3,35,0.186998,4798.27,3,1,0,1,5e-06,2,0.0,0
71014,9355.71,35,0.245129,2109.35,17,3,1,0,2.6e-05,2,0.000474,1
71015,64257.76,37,0.153236,5514.06,15,3,2,0,2e-06,2,0.000363,0
71016,178040.09,43,0.486904,13658.22,10,3,1,0,3e-06,3,7.3e-05,0
71017,25288.24,58,1.285643,13285.66,14,3,0,2,5.1e-05,3,0.0,0
71018,17229.62,69,0.357004,2757.87,2,3,0,0,2.1e-05,2,0.0,0
71019,5963.35,52,0.390443,5197.36,13,3,1,1,6.5e-05,2,0.000192,0
71020,39804.48,47,0.432586,11693.87,6,1,1,0,1.1e-05,3,8.6e-05,0
71021,2954.92,59,1.028676,2355.09,3,3,1,2,0.000348,2,0.000425,0
71022,35306.52,54,0.428121,4913.12,12,1,0,1,1.2e-05,2,0.0,0
71023,34385.11,45,0.426767,2878.29,1,2,2,4,1.2e-05,2,0.000695,0
71024,58414.38,23,0.611606,8964.32,14,0,0,3,1e-05,3,0.0,1
71025,24001.71,50,0.655574,5768.79,6,2,2,2,2.7e-05,2,0.000347,0
71026,2482.84,25,0.107843,3084.88,2,1,0,0,4.3e-05,2,0.0,0
71027,12389.74,54,0.130106,3794.58,1,1,2,0,1.1e-05,2,0.000527,0
71028,10739.19,71,0.534181,9381.11,14,2,1,1,5e-05,3,0.000107,0
71029,19548.15,64,0.234009,4385.09,10,1,2,4,1.2e-05,2,0.000456,0
71030,28744.23,66,0.181924,2890.65,19,2,2,0,6e-06,2,0.000692,0
71031,15767.36,46,0.411232,7397.63,11,3,0,1,2.6e-05,3,0.0,0
71032,21173.06,47,0.052933,5818.76,0,1,3,1,3e-06,2,0.000516,0
71033,9426.79,49,0.124359,4765.42,10,1,0,2,1.3e-05,2,0.0,0
71034,10609.9,32,0.82382,3886.51,5,1,3,5,7.8e-05,2,0.000772,0
71035,8528.27,73,0.285363,5854.56,12,3,0,1,3.3e-05,2,0.0,0
71036,113941.2,24,0.962218,7858.97,14,2,0,3,8e-06,3,0.0,0
71037,28881.85,74,0.32878,2937.37,19,1,2,1,1.1e-05,2,0.000681,0
71038,57906.49,73,0.246269,3211.42,13,2,0,1,4e-06,2,0.0,0
71039,9147.69,71,0.281765,5955.43,9,0,2,0,3.1e-05,2,0.000336,0
71040,3194.94,22,0.554365,4705.01,19,0,0,0,0.000174,2,0.0,0
71041,23386.22,72,0.105222,4889.28,7,0,0,0,4e-06,2,0.0,0
71042,18446.15,34,0.945045,3149.71,17,3,0,0,5.1e-05,2,0.0,0
71043,31984.95,35,0.119751,7180.6,19,1,4,0,4e-06,3,0.000557,0
71044,4599.62,58,0.317018,2932.21,19,2,2,1,6.9e-05,2,0.000682,0
71045,52036.16,43,0.732913,9609.04,14,3,0,4,1.4e-05,3,0.0,0
71046,15501.37,71,0.219523,10387.21,17,3,2,1,1.4e-05,3,0.000193,1
71047,12628.09,48,0.370393,11516.05,17,1,1,1,2.9e-05,3,8.7e-05,0
71048,7725.65,28,0.392276,17029.07,4,1,3,2,5.1e-05,3,0.000176,0
71049,33834.29,34,0.681415,3829.03,17,2,3,3,2e-05,2,0.000783,0
71050,59528.14,63,0.435841,10493.88,3,1,0,1,7e-06,3,0.0,0
71051,18696.44,52,0.3784,3396.64,4,0,0,1,2e-05,2,0.0,0
71052,39005.06,39,1.257639,4913.12,8,3,1,1,3.2e-05,2,0.000204,0
71053,35435.54,33,0.175714,2426.75,6,1,0,0,5e-06,2,0.0,0
71054,111195.95,58,0.211704,3011.54,3,2,3,0,2e-06,2,0.000996,0
71055,43917.52,36,1.088516,1858.44,4,3,0,2,2.5e-05,1,0.0,0
71056,4950.22,27,0.379294,16474.0,1,0,0,2,7.7e-05,3,0.0,0
71057,27711.75,51,0.32101,4328.27,17,0,1,6,1.2e-05,2,0.000231,1
71058,18825.44,67,0.544191,10270.88,3,3,2,0,2.9e-05,3,0.000195,0
71059,9945.19,38,0.775007,10693.5,7,3,1,1,7.8e-05,3,9.4e-05,0
71060,35031.31,59,1.147948,3130.12,14,1,2,1,3.3e-05,2,0.000639,0
71061,15411.52,45,0.942309,5256.93,10,3,0,3,6.1e-05,2,0.0,0
71062,81479.51,72,0.328145,4913.12,11,0,2,4,4e-06,2,0.000407,1
71063,62178.46,54,0.404045,6258.34,17,2,2,1,6e-06,3,0.00032,0
71064,5781.07,48,0.386964,6926.9,14,1,1,1,6.7e-05,3,0.000144,0
71065,40205.0,34,0.360731,13480.09,8,0,0,1,9e-06,3,0.0,0
71066,11934.46,69,0.278647,4598.89,14,0,3,1,2.3e-05,2,0.000652,0
71067,2501.4,24,0.022371,8153.14,2,0,0,0,9e-06,3,0.0,0
71068,12827.51,50,0.248946,3366.96,6,3,1,0,1.9e-05,2,0.000297,0
71069,20595.27,36,0.464423,12806.76,13,1,0,2,2.3e-05,3,0.0,0
71070,9740.96,49,1.061958,7381.55,6,1,2,6,0.000109,3,0.000271,0
71071,8936.54,74,0.058586,2128.68,7,1,3,1,7e-06,2,0.001409,0
71072,8243.12,27,0.442128,2547.25,9,2,0,0,5.4e-05,2,0.0,0
71073,38844.44,24,0.139223,5199.03,5,1,0,0,4e-06,2,0.0,0
71074,9500.97,65,0.108468,5628.99,15,0,2,0,1.1e-05,2,0.000355,0
71075,11638.77,59,0.330345,3669.64,13,3,0,1,2.8e-05,2,0.0,0
71076,10100.07,43,0.042547,5551.46,14,1,3,2,4e-06,2,0.00054,0
71077,33830.14,33,0.180687,1346.79,2,2,2,0,5e-06,1,0.001485,0
71078,5833.59,53,0.336519,2844.66,3,1,0,1,5.8e-05,2,0.0,0
71079,30847.51,35,0.310272,2941.54,4,1,0,3,1e-05,2,0.0,0
71080,51548.36,56,0.120752,9547.16,18,3,0,0,2e-06,3,0.0,0
71081,33751.56,43,0.363092,2957.9,19,1,0,4,1.1e-05,2,0.0,0
71082,14433.41,63,0.086784,4913.12,17,2,2,0,6e-06,2,0.000407,0
71083,10570.63,56,0.358263,7811.44,10,1,2,0,3.4e-05,3,0.000256,0
71084,25552.53,52,0.288564,8609.06,14,0,2,3,1.1e-05,3,0.000232,0
71085,86005.65,27,0.268626,1949.46,1,0,0,1,3e-06,1,0.0,0
71086,24317.47,54,0.355133,4548.46,15,0,0,0,1.5e-05,2,0.0,0
71087,23782.62,59,0.443643,2003.53,11,2,4,1,1.9e-05,2,0.001996,0
71088,6615.79,49,0.231027,4115.16,15,1,0,2,3.5e-05,2,0.0,0
71089,9517.38,53,0.141564,3927.4,9,2,1,0,1.5e-05,2,0.000255,0
71090,42482.3,54,0.544352,11330.75,6,1,0,3,1.3e-05,3,0.0,0
71091,18912.59,34,0.953068,9837.04,18,0,0,1,5e-05,3,0.0,0
71092,44530.62,45,0.156453,3482.59,3,1,2,3,4e-06,2,0.000574,0
71093,15814.78,28,0.346868,4913.12,9,2,0,0,2.2e-05,2,0.0,0
71094,9221.93,63,0.349265,3705.82,17,2,2,0,3.8e-05,2,0.00054,0
71095,9488.25,29,0.277836,4913.12,8,1,3,4,2.9e-05,2,0.000611,0
71096,5760.25,64,0.105737,4936.44,0,3,0,1,1.8e-05,2,0.0,0
71097,60782.69,55,0.077567,3769.99,18,0,1,0,1e-06,2,0.000265,0
71098,11508.25,49,0.246618,4913.12,5,2,3,5,2.1e-05,2,0.000611,0
71099,6687.1,48,0.094299,4517.8,9,3,2,1,1.4e-05,2,0.000443,0
71100,80818.09,29,0.190508,14472.4,0,3,0,1,2e-06,3,0.0,0
71101,2479.06,56,0.092535,3542.08,1,1,2,1,3.7e-05,2,0.000565,0
71102,44768.75,41,0.909709,4913.12,15,2,0,5,2e-05,2,0.0,0
71103,74371.93,63,0.248125,2774.91,8,3,2,0,3e-06,2,0.000721,0
71104,6231.64,66,0.852091,7202.18,9,3,1,2,0.000137,3,0.000139,0
71105,18817.27,70,0.449338,13337.88,18,2,1,5,2.4e-05,3,7.5e-05,0
71106,3901.16,70,0.303451,7667.58,13,0,0,4,7.8e-05,3,0.0,0
71107,6178.95,62,0.067757,13865.97,0,2,2,0,1.1e-05,3,0.000144,0
71108,22671.01,36,0.953194,2680.28,9,3,1,2,4.2e-05,2,0.000373,0
71109,5467.76,36,0.462502,7275.88,10,2,1,1,8.5e-05,3,0.000137,0
71110,13217.78,71,0.673323,4462.35,18,3,0,1,5.1e-05,2,0.0,0
71111,71096.18,73,0.248967,2500.12,12,2,2,0,4e-06,2,0.0008,0
71112,22358.49,36,0.29655,4738.88,15,1,0,0,1.3e-05,2,0.0,0
71113,29523.17,56,0.218392,10529.33,12,2,0,6,7e-06,3,0.0,0
71114,55466.39,70,0.28525,4741.77,10,2,1,1,5e-06,2,0.000211,0
71115,46130.57,66,0.259629,4913.12,19,1,0,0,6e-06,2,0.0,0
71116,31265.39,71,0.544685,2952.52,9,0,1,2,1.7e-05,2,0.000339,0
71117,13301.59,40,0.465766,8358.76,6,2,0,0,3.5e-05,3,0.0,0
71118,24064.11,48,0.707489,5052.06,2,1,0,7,2.9e-05,2,0.0,1
71119,12719.55,53,0.170543,4744.95,17,0,2,1,1.3e-05,2,0.000422,0
71120,21035.54,72,0.062097,5799.22,1,2,0,0,3e-06,2,0.0,0
71121,13965.19,74,0.194384,18843.76,7,1,1,0,1.4e-05,3,5.3e-05,0
71122,14646.51,51,0.115516,11561.73,5,1,0,1,8e-06,3,0.0,0
71123,27855.04,67,0.563304,2770.43,12,2,1,1,2e-05,2,0.000361,0
71124,9074.95,42,0.062873,6019.91,7,3,1,0,7e-06,3,0.000166,0
71125,39656.61,54,0.200573,3966.52,12,3,1,4,5e-06,2,0.000252,0
71126,2862.33,64,0.127681,5041.44,12,0,1,0,4.5e-05,2,0.000198,0
71127,22042.09,69,0.435157,3765.52,8,1,0,1,2e-05,2,0.0,0
71128,33177.15,27,0.246465,5702.92,16,1,4,0,7e-06,2,0.000701,0
71129,34754.59,25,0.521731,12243.19,4,3,0,4,1.5e-05,3,0.0,0
71130,2691.28,33,0.029432,4913.12,18,1,0,0,1.1e-05,2,0.0,0
71131,77437.68,27,0.660191,4026.91,9,3,1,3,9e-06,2,0.000248,0
71132,9753.35,33,0.419101,4315.96,13,0,0,0,4.3e-05,2,0.0,0
71133,23304.02,72,1.06314,3115.19,13,1,1,2,4.6e-05,2,0.000321,0
71134,9224.22,54,0.363092,3715.62,7,1,4,2,3.9e-05,2,0.001077,0
71135,10335.74,27,0.104497,2446.27,12,3,2,1,1e-05,2,0.000818,0
71136,13535.16,59,0.300379,4913.12,6,2,0,1,2.2e-05,2,0.0,0
71137,35459.27,71,0.469683,2063.6,5,1,0,0,1.3e-05,2,0.0,0
71138,12446.19,66,0.148301,4913.12,2,2,0,0,1.2e-05,2,0.0,0
71139,11903.82,67,0.056872,4322.35,1,3,0,0,5e-06,2,0.0,0
71140,15360.02,69,0.296763,2857.83,1,3,1,1,1.9e-05,2,0.00035,0
71141,21984.33,61,0.399132,2608.43,17,3,0,2,1.8e-05,2,0.0,0
71142,11394.05,68,0.304023,7023.71,10,1,2,0,2.7e-05,3,0.000285,0
71143,51293.54,64,0.189319,4089.37,19,1,0,0,4e-06,2,0.0,0
71144,14174.56,58,0.261439,16929.06,0,1,2,1,1.8e-05,3,0.000118,0
71145,32531.08,32,0.366473,3890.14,15,3,3,1,1.1e-05,2,0.000771,0
71146,17693.88,70,0.576585,9108.34,10,3,1,2,3.3e-05,3,0.00011,0
71147,44748.67,26,0.076312,4224.07,15,3,3,1,2e-06,2,0.00071,0
71148,20965.29,36,0.215546,3026.32,6,1,1,0,1e-05,2,0.00033,0
71149,12786.16,60,0.20284,7785.44,12,0,1,0,1.6e-05,3,0.000128,0
71150,25791.51,60,0.067285,11744.75,19,1,2,3,3e-06,3,0.00017,0
71151,19662.2,68,0.496755,2509.93,17,3,3,2,2.5e-05,2,0.001195,0
71152,10123.61,26,0.111106,2021.33,13,3,4,0,1.1e-05,2,0.001979,0
71153,34323.6,63,0.510378,4136.1,2,3,2,1,1.5e-05,2,0.000484,0
71154,37888.36,28,0.406249,4913.12,17,0,0,1,1.1e-05,2,0.0,0
71155,55779.56,54,0.136309,5244.07,1,1,1,0,2e-06,2,0.000191,0
71156,60355.9,33,0.43958,2525.09,8,2,2,2,7e-06,2,0.000792,0
71157,42923.42,52,0.259002,3601.67,7,3,1,0,6e-06,2,0.000278,0
71158,29124.27,27,0.202448,4867.33,9,2,1,0,7e-06,2,0.000205,0
71159,9306.98,23,0.229829,13229.13,3,2,0,1,2.5e-05,3,0.0,0
71160,15919.71,73,0.502028,5731.34,18,1,0,1,3.2e-05,2,0.0,0
71161,18002.25,49,0.253048,17012.8,8,2,2,0,1.4e-05,3,0.000118,0
71162,12024.03,46,0.606785,9028.8,10,3,0,1,5e-05,3,0.0,0
71163,112269.1,42,0.066687,4913.12,8,0,1,4,1e-06,2,0.000204,0
71164,25749.23,70,0.340873,17698.46,8,1,0,1,1.3e-05,3,0.0,1
71165,93917.3,63,0.259754,6566.15,4,1,1,0,3e-06,3,0.000152,0
71166,24740.38,47,0.860636,5902.61,7,1,0,3,3.5e-05,2,0.0,0
71167,11359.12,28,0.576414,7464.3,1,3,1,0,5.1e-05,3,0.000134,0
71168,61474.17,59,0.32981,21912.6,5,2,2,5,5e-06,3,9.1e-05,0
71169,57856.13,32,0.904223,6134.34,12,3,3,0,1.6e-05,3,0.000489,0
71170,20605.01,39,0.399216,4828.4,8,1,4,0,1.9e-05,2,0.000828,0
71171,44354.41,57,0.546951,1684.08,17,3,0,0,1.2e-05,1,0.0,0
71172,56915.5,72,0.822259,6216.09,10,1,0,0,1.4e-05,3,0.0,0
71173,32236.78,33,0.098269,2711.93,14,2,0,1,3e-06,2,0.0,0
71174,2266.91,23,0.320834,1752.05,1,3,1,1,0.000142,1,0.000571,0
71175,63727.41,44,0.568812,4277.89,0,3,0,1,9e-06,2,0.0,0
71176,47698.19,58,0.275534,12268.36,8,1,1,3,6e-06,3,8.2e-05,0
71177,54435.29,56,0.264532,4913.12,7,2,1,0,5e-06,2,0.000204,0
71178,7590.23,72,0.178589,7748.14,13,1,0,0,2.4e-05,3,0.0,0
71179,17873.62,33,0.099857,9790.86,5,1,1,0,6e-06,3,0.000102,0
71180,29992.03,63,0.116153,1709.25,0,2,1,1,4e-06,1,0.000585,1
71181,12878.08,63,0.212556,3205.39,13,2,0,3,1.7e-05,2,0.0,0
71182,9109.83,65,0.664482,5821.55,8,0,0,0,7.3e-05,2,0.0,0
71183,23192.07,69,0.232762,4913.12,15,0,0,0,1e-05,2,0.0,0
71184,29723.87,37,0.202421,6161.3,6,2,1,1,7e-06,3,0.000162,0
71185,29100.45,38,0.220574,3774.08,10,1,1,4,8e-06,2,0.000265,0
71186,27115.76,45,0.098115,12543.98,9,2,1,1,4e-06,3,8e-05,0
71187,11200.24,40,0.966598,1836.19,18,0,0,0,8.6e-05,1,0.0,0
71188,17964.15,29,0.393248,1585.44,4,3,0,7,2.2e-05,1,0.0,0
71189,12309.1,39,0.251191,9185.08,15,2,1,0,2e-05,3,0.000109,0
71190,86376.56,41,0.438363,5444.46,15,1,1,1,5e-06,2,0.000184,0
71191,117058.74,62,0.810359,10030.99,15,1,3,4,7e-06,3,0.000299,0
71192,136796.56,22,0.551229,4913.12,6,3,2,0,4e-06,2,0.000407,0
71193,5959.65,61,0.785077,16755.18,16,2,3,4,0.000132,3,0.000179,0
71194,34309.53,63,0.255714,7979.87,11,3,2,3,7e-06,3,0.000251,0
71195,26661.04,29,0.433509,4328.56,12,1,2,2,1.6e-05,2,0.000462,0
71196,16032.55,72,0.01736,4912.84,0,0,2,0,1e-06,2,0.000407,0
71197,12754.69,60,0.134396,4073.15,7,1,2,1,1.1e-05,2,0.000491,0
71198,2888.83,59,0.255348,3003.85,12,3,4,1,8.8e-05,2,0.001332,0
71199,57166.53,62,0.170058,4136.42,8,1,1,0,3e-06,2,0.000242,0
71200,20066.67,64,0.107575,5586.34,12,2,1,2,5e-06,2,0.000179,0
71201,9149.46,43,0.2274,4460.38,14,1,1,2,2.5e-05,2,0.000224,0
71202,11917.47,49,0.240811,1819.17,9,1,0,0,2e-05,1,0.0,0
71203,50619.56,54,0.276811,8512.05,7,0,0,2,5e-06,3,0.0,0
71204,39463.45,32,0.332143,1058.62,9,1,0,2,8e-06,1,0.0,0
71205,5353.96,25,0.468025,1602.53,14,3,2,1,8.7e-05,1,0.001248,0
71206,40220.72,60,0.175698,6623.04,15,3,1,6,4e-06,3,0.000151,0
71207,4172.35,35,0.208879,4155.57,5,1,0,3,5e-05,2,0.0,0
71208,27833.47,37,0.399663,7681.11,15,0,1,2,1.4e-05,3,0.00013,0
71209,33405.3,27,1.252358,4316.71,10,0,2,8,3.7e-05,2,0.000463,1
71210,14612.95,46,0.096728,11859.95,1,0,0,3,7e-06,3,0.0,0
71211,19456.42,52,0.678411,2787.53,12,2,0,1,3.5e-05,2,0.0,0
71212,109353.48,69,0.284977,6523.08,15,3,2,0,3e-06,3,0.000307,0
71213,14631.72,48,0.043905,11444.91,16,3,0,0,3e-06,3,0.0,0
71214,11988.93,41,0.207793,6326.23,7,1,1,0,1.7e-05,3,0.000158,0
71215,18727.11,64,0.315092,8505.26,12,3,0,1,1.7e-05,3,0.0,1
71216,8097.76,37,0.315896,6070.29,17,1,0,0,3.9e-05,3,0.0,0
71217,30531.92,22,0.182823,8061.25,15,3,3,0,6e-06,3,0.000372,0
71218,244974.61,23,0.609286,2482.3,12,2,1,0,2e-06,2,0.000403,0
71219,53398.98,66,0.056654,5830.78,2,3,2,1,1e-06,2,0.000343,0
71220,37554.07,59,0.466372,4293.97,3,2,3,1,1.2e-05,2,0.000699,0
71221,19304.64,31,0.008933,4057.83,6,0,2,1,0.0,2,0.000493,1
71222,18082.1,33,0.432452,1526.1,2,1,1,0,2.4e-05,1,0.000655,0
71223,41811.59,66,0.448817,4913.12,1,1,1,0,1.1e-05,2,0.000204,0
71224,61499.75,55,0.055082,7825.08,2,2,0,0,1e-06,3,0.0,0
71225,125207.23,47,0.336673,9536.78,9,3,0,3,3e-06,3,0.0,0
71226,17455.51,41,0.379387,3765.2,15,0,1,0,2.2e-05,2,0.000266,0
71227,29440.91,42,0.427196,2688.86,18,3,4,0,1.5e-05,2,0.001488,0
71228,85379.35,63,0.186135,8671.19,16,0,3,0,2e-06,3,0.000346,0
71229,32698.12,32,0.169034,3417.37,12,1,2,1,5e-06,2,0.000585,0
71230,18548.9,69,0.266404,3630.93,4,1,2,3,1.4e-05,2,0.000551,0
71231,17980.46,34,1.263123,5868.93,15,3,3,6,7e-05,2,0.000511,1
71232,9010.93,34,0.754895,2733.44,1,1,0,0,8.4e-05,2,0.0,0
71233,14074.92,41,0.496405,3251.63,14,1,1,2,3.5e-05,2,0.000308,0
71234,62708.0,63,0.430275,4644.08,9,1,1,1,7e-06,2,0.000215,0
71235,67774.74,22,0.215085,4913.12,8,0,2,4,3e-06,2,0.000407,0
71236,39021.91,30,0.292668,3200.46,4,0,0,0,8e-06,2,0.0,0
71237,3658.03,41,0.128118,4044.25,1,1,0,3,3.5e-05,2,0.0,0
71238,49725.61,29,1.087597,12094.96,2,2,2,3,2.2e-05,3,0.000165,0
71239,24758.59,42,0.025514,5197.04,17,3,3,0,1e-06,2,0.000577,0
71240,13510.19,44,0.164564,5955.02,3,1,0,0,1.2e-05,2,0.0,0
71241,19519.65,54,0.244697,7187.89,13,2,0,4,1.3e-05,3,0.0,0
71242,10355.74,39,1.136147,3476.77,15,3,2,0,0.00011,2,0.000575,0
71243,45515.82,50,0.516752,11266.8,16,2,0,0,1.1e-05,3,0.0,0
71244,70103.07,74,0.342685,6780.6,12,1,2,1,5e-06,3,0.000295,0
71245,6854.46,46,0.374656,4927.16,19,3,1,4,5.5e-05,2,0.000203,0
71246,11544.77,64,0.170959,4106.62,2,2,0,0,1.5e-05,2,0.0,0
71247,5693.87,36,0.062181,2798.93,10,1,0,2,1.1e-05,2,0.0,0
71248,18105.89,69,0.043277,4957.91,17,3,4,2,2e-06,2,0.000807,0
71249,19955.68,52,0.383945,5159.86,2,0,1,1,1.9e-05,2,0.000194,0
71250,8095.62,29,0.153849,3907.69,16,3,2,0,1.9e-05,2,0.000512,0
71251,91611.88,70,0.143495,8996.41,5,2,0,0,2e-06,3,0.0,0
71252,18082.06,59,0.312004,5124.31,7,1,4,0,1.7e-05,2,0.000781,0
71253,11962.19,40,0.17696,7102.4,13,0,0,1,1.5e-05,3,0.0,0
71254,59404.36,54,0.419846,4622.97,6,0,2,0,7e-06,2,0.000433,0
71255,71041.31,72,0.416774,7926.86,11,1,1,4,6e-06,3,0.000126,0
71256,22346.72,27,0.568995,4686.92,4,3,0,0,2.5e-05,2,0.0,0
71257,18916.09,24,0.367193,6777.04,14,2,2,1,1.9e-05,3,0.000295,0
71258,10886.92,64,0.54248,1812.73,17,1,3,3,5e-05,1,0.001655,0
71259,15880.13,37,0.104237,3860.11,13,2,1,1,7e-06,2,0.000259,0
71260,29590.48,67,0.319643,4606.11,7,1,3,3,1.1e-05,2,0.000651,0
71261,35008.92,62,0.243358,7569.88,1,2,2,4,7e-06,3,0.000264,0
71262,15917.17,70,0.18118,4464.54,18,2,1,0,1.1e-05,2,0.000224,0
71263,20365.92,62,0.137092,3706.25,16,0,0,0,7e-06,2,0.0,0
71264,24940.46,71,0.48068,6365.57,5,3,0,0,1.9e-05,3,0.0,0
71265,9123.44,54,0.285259,4131.4,11,0,1,0,3.1e-05,2,0.000242,0
71266,111508.89,27,0.376557,4913.12,5,1,3,2,3e-06,2,0.000611,0
71267,20710.5,33,0.328795,6358.31,14,1,0,2,1.6e-05,3,0.0,0
71268,27484.3,68,0.414238,5034.82,17,2,0,3,1.5e-05,2,0.0,0
71269,37302.61,37,0.304008,3112.48,2,2,1,4,8e-06,2,0.000321,0
71270,16921.19,72,0.295513,2352.28,15,3,0,0,1.7e-05,2,0.0,0
71271,18520.82,68,0.194766,3848.81,15,3,2,1,1.1e-05,2,0.00052,0
71272,4487.57,58,0.045196,6871.86,7,1,1,0,1e-05,3,0.000146,0
71273,11472.03,29,0.241934,6786.05,7,2,0,0,2.1e-05,3,0.0,0
71274,7493.01,31,0.657057,6465.93,10,1,0,0,8.8e-05,3,0.0,0
